PLAYER_NAME,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,PTS,REB,AST,STATS_TIMEFRAME,FROM_YEAR,TO_YEAR
Ivan Rabb,Memphis,Grizzlies,MEM,10,F,82.0,220.0,California,USA,2017.0,2.0,35.0,0.0,5.7,4.3,1.0,Career,2017,2018
Luke Rackley,Cleveland,Cavaliers,CLE,42,C,82.0,220.0,Xavier,USA,1969.0,2.0,37.0,0.0,6.0,4.5,0.6,Career,1969,1973
Mark Radford,Oklahoma City,Thunder,OKC,30,G,76.0,190.0,Oregon State,USA,1981.0,2.0,53.0,0.0,3.6,0.8,1.7,Career,1981,1982
Wayne Radford,Indiana,Pacers,IND,21,G,75.0,205.0,Indiana,USA,1978.0,2.0,27.0,0.0,3.9,1.3,1.1,Career,1978,1978
Dino Radja,Boston,Celtics,BOS,40,F,83.0,225.0,Virtus Roma,Croatia,1989.0,2.0,40.0,0.0,16.7,8.4,1.6,Career,1993,1996
Vladimir Radmanovic,Oklahoma City,Thunder,OKC,77,F,82.0,235.0,FMP,Serbia,2001.0,1.0,12.0,0.0,8.0,3.8,1.4,Career,2001,2012
Aleksandar Radojevic,Utah,Jazz,UTA,51,C,87.0,250.0,Buducnost,Bosnia and Herzegovina,1999.0,1.0,12.0,0.0,1.7,2.4,0.5,Career,1999,2004
Frank Radovich,Golden State,Warriors,GSW,9,F,80.0,235.0,Indiana,USA,1960.0,2.0,14.0,0.0,2.4,1.4,0.1,Career,1961,1961
Moe Radovich,Golden State,Warriors,GSW,4,G,72.0,160.0,Wyoming,USA,1952.0,,0.0,0.0,3.5,0.3,2.0,Career,1952,1952
Miroslav Raduljica,Milwaukee,Bucks,MIL,9,C,84.0,250.0,Efes Pilsen,Serbia,,,0.0,0.0,3.6,2.1,0.4,Career,2013,2014
Ray Radziszewski,Golden State,Warriors,GSW,19,F,77.0,210.0,St. Joseph's (PA),USA,1957.0,2.0,30.0,0.0,0.0,2.0,1.0,Career,1957,1957
Ray Ragelis,Sacramento,Kings,SAC,18,F,76.0,205.0,Northwestern,USA,1951.0,2.0,17.0,0.0,1.3,1.5,0.6,Career,1951,1951
Sherwin Raiken,New York,Knicks,NYK,5,G,74.0,185.0,Villanova,USA,,,0.0,0.0,1.5,1.3,1.0,Career,1952,1952
Ed Rains,San Antonio,Spurs,SAS,15,F,79.0,190.0,South Alabama,USA,1981.0,2.0,30.0,0.0,3.5,1.5,0.7,Career,1981,1982
Igor Rakocevic,Minnesota,Timberwolves,MIN,36,G,74.0,184.0,Buducnost,Serbia,2000.0,2.0,51.0,0.0,1.9,0.4,0.8,Career,2002,2002
Kurt Rambis,Los Angeles,Lakers,LAL,18,F,80.0,213.0,Santa Clara,USA,1980.0,2.0,58.0,0.0,5.2,5.6,1.1,Career,1981,1994
Peter John Ramos,Washington,Wizards,WAS,34,C,87.0,275.0,Caguas,Puerto Rico,2004.0,2.0,32.0,0.0,1.8,0.7,0.0,Career,2004,2004
Cal Ramsey,New York,Knicks,NYK,3,F,76.0,200.0,New York University,USA,1959.0,2.0,13.0,0.0,7.9,5.6,0.9,Career,1959,1960
Frank Ramsey,Boston,Celtics,BOS,23,F,75.0,190.0,Kentucky,USA,1953.0,1.0,5.0,0.0,13.4,5.5,1.8,Career,1954,1963
Jahmi'us Ramsey,Toronto,Raptors,TOR,3,G,75.0,190.0,Texas Tech,USA,2020.0,2.0,43.0,0.0,3.8,1.2,0.5,Career,2020,2023
Mark Randall,Minnesota,Timberwolves,MIN,42,F,80.0,235.0,Kansas,USA,1991.0,1.0,26.0,0.0,2.6,1.3,0.4,Career,1991,1994
Chasson Randle,Denver,Nuggets,DEN,25,G,74.0,185.0,Stanford,USA,2015.0,,0.0,0.0,5.7,1.4,1.8,Career,2016,2020
Julius Randle,Minnesota,Timberwolves,MIN,30,F-C,81.0,250.0,Kentucky,USA,2014.0,1.0,7.0,1.0,18.7,7.1,4.7,Season,2014,2024
Anthony Randolph,Golden State,Warriors,GSW,15,F,83.0,225.0,Louisiana State,USA,2008.0,1.0,14.0,0.0,7.1,4.3,0.7,Career,2008,2013
Shavlik Randolph,Philadelphia,76ers,PHI,43,F,82.0,236.0,Duke,USA,,,0.0,0.0,2.3,2.5,0.2,Career,2005,2014
Zach Randolph,Memphis,Grizzlies,MEM,50,F,81.0,250.0,Michigan State,USA,2001.0,1.0,19.0,0.0,16.6,9.1,1.8,Career,2001,2017
Wally Rank,LA,Clippers,LAC,30,F,78.0,220.0,San Jose State,USA,1980.0,2.0,99.0,0.0,2.2,1.2,0.7,Career,1980,1980
Kelvin Ransey,Brooklyn,Nets,BKN,14,G,74.0,170.0,Ohio State,USA,1980.0,1.0,4.0,0.0,11.4,1.9,5.2,Career,1980,1985
Sam Ranzino,Sacramento,Kings,SAC,3,G,73.0,185.0,North Carolina State,USA,1951.0,1.0,8.0,0.0,2.2,1.0,0.6,Career,1951,1951
Blair Rasmussen,Denver,Nuggets,DEN,41,F,76.0,172.0,Oregon,USA,1985.0,1.0,15.0,0.0,9.6,5.7,0.9,Career,1985,1992
Xavier Rathan-Mayes,Memphis,Grizzlies,MEM,22,G,76.0,208.0,Florida State,Canada,2017.0,,0.0,0.0,5.8,1.0,3.6,Career,2017,2017
George Ratkovicz,Philadelphia,76ers,PHI,13,F,79.0,220.0,Lindblom HS (IL),USA,,,0.0,0.0,9.2,6.9,2.3,Career,1949,1954
Ed Ratleff,Houston,Rockets,HOU,42,G,78.0,195.0,Long Beach State,USA,1973.0,1.0,6.0,0.0,8.3,4.0,2.7,Career,1973,1977
Mike Ratliff,Sacramento,Kings,SAC,43,C,82.0,230.0,Wisconsin-Eau Claire,USA,1972.0,2.0,28.0,0.0,4.0,3.2,0.6,Career,1972,1973
Theo Ratliff,Philadelphia,76ers,PHI,50,C,82.0,235.0,Wyoming,USA,1995.0,1.0,18.0,0.0,7.2,5.7,0.6,Career,1995,2010
Andy Rautins,New York,Knicks,NYK,11,G,76.0,190.0,Syracuse,USA,2010.0,2.0,38.0,0.0,1.6,0.2,0.6,Career,2010,2010
Leo Rautins,Philadelphia,76ers,PHI,7,F,80.0,215.0,Syracuse,USA,1983.0,1.0,17.0,0.0,1.5,1.1,1.0,Career,1983,1984
Allan Ray,Boston,Celtics,BOS,12,G,74.0,190.0,Villanova,USA,,,0.0,0.0,6.2,1.5,0.9,Career,2006,2006
Clifford Ray,Golden State,Warriors,GSW,44,C,81.0,230.0,Oklahoma,USA,1971.0,2.0,40.0,0.0,7.4,8.9,2.2,Career,1971,1980
Don Ray,Atlanta,Hawks,ATL,96,F,77.0,190.0,Western Kentucky,USA,1948.0,1.0,11.0,0.0,6.0,0.0,1.0,Career,1949,1949
Jamesearl Ray,Denver,Nuggets,DEN,43,F,80.0,215.0,Jacksonville,USA,1980.0,1.0,5.0,0.0,3.2,2.2,0.7,Career,1980,1982
Jim Ray,Philadelphia,76ers,PHI,3,G,72.0,180.0,Toledo,USA,1956.0,,0.0,0.0,1.1,0.6,0.6,Career,1956,1959
Craig Raymond,Philadelphia,76ers,PHI,20,C,83.0,235.0,Brigham Young,USA,1967.0,1.0,12.0,0.0,2.0,2.5,0.3,Career,1968,1968
Duop Reath,Portland,Trail Blazers,POR,26,C,81.0,245.0,Louisiana State,South Sudan,,,0.0,1.0,4.2,2.0,0.6,Season,2023,2024
Austin Reaves,Los Angeles,Lakers,LAL,15,G,77.0,197.0,Oklahoma,USA,,,0.0,1.0,20.2,4.5,5.8,Season,2021,2024
Joe Reaves,Phoenix,Suns,PHX,24,F,77.0,210.0,Bethel,USA,1973.0,2.0,42.0,0.0,2.3,1.1,0.1,Career,1973,1973
Josh Reaves,Dallas,Mavericks,DAL,23,G-F,76.0,214.0,Penn State,USA,,,0.0,0.0,2.0,0.8,0.8,Career,2019,2019
Zeljko Rebraca,Detroit,Pistons,DET,11,C,84.0,265.0,Panathinaikos,Serbia,1994.0,2.0,54.0,0.0,5.9,3.2,0.4,Career,2001,2005
Eldridge Recasner,Atlanta,Hawks,ATL,3,G,76.0,192.0,Washington,USA,1992.0,,0.0,0.0,5.9,1.8,1.8,Career,1994,2001
Michael Redd,Milwaukee,Bucks,MIL,22,G,78.0,215.0,Ohio State,USA,2000.0,2.0,43.0,0.0,19.0,3.8,2.1,Career,2000,2011
Cam Reddish,Los Angeles,Lakers,LAL,5,F-G,79.0,217.0,Duke,USA,2019.0,1.0,10.0,0.0,3.2,2.0,0.7,Season,2019,2024
Frank Reddout,Sacramento,Kings,SAC,21,F,77.0,195.0,Syracuse,USA,1953.0,,0.0,0.0,1.9,1.3,0.0,Career,1953,1953
JJ Redick,Philadelphia,76ers,PHI,17,G,75.0,200.0,Duke,USA,2006.0,1.0,11.0,0.0,12.8,2.0,2.0,Career,2006,2020
Marlon Redmond,Sacramento,Kings,SAC,4,G,78.0,188.0,San Francisco,USA,1977.0,2.0,60.0,0.0,6.5,2.1,1.0,Career,1978,1979
Davon Reed,Los Angeles,Lakers,LAL,9,G,77.0,206.0,Miami,USA,2017.0,2.0,32.0,0.0,3.1,1.7,0.8,Career,2017,2022
Hub Reed,Sacramento,Kings,SAC,23,C,81.0,215.0,Oklahoma City,USA,1958.0,2.0,14.0,0.0,5.5,5.1,0.8,Career,1958,1964
Justin Reed,Minnesota,Timberwolves,MIN,9,F,80.0,240.0,Mississippi,USA,2004.0,2.0,40.0,0.0,3.5,1.4,0.5,Career,2004,2006
Paul Reed,Detroit,Pistons,DET,7,F,81.0,210.0,DePaul,USA,2020.0,2.0,58.0,1.0,4.1,2.7,1.0,Season,2020,2024
Ron Reed,Detroit,Pistons,DET,20,F,77.0,205.0,Notre Dame,USA,1965.0,2.0,20.0,0.0,8.1,6.5,1.5,Career,1965,1966
Willie Reed,Miami,Heat,MIA,35,F-C,83.0,245.0,St. Louis,USA,2011.0,0.0,0.0,0.0,4.9,3.8,0.3,Career,2012,2017
Willis Reed,New York,Knicks,NYK,19,C,82.0,235.0,Grambling,USA,1964.0,2.0,8.0,0.0,18.7,12.9,1.8,Career,1964,1973
Alex Reese,Philadelphia,76ers,PHI,65,F-C,81.0,245.0,Alabama,USA,,,0.0,1.0,5.1,3.1,0.3,Season,2024,2024
Antonio Reeves,New Orleans,Pelicans,NOP,12,G,77.0,205.0,Kentucky,USA,2024.0,2.0,47.0,1.0,6.9,1.4,0.9,Season,2024,2024
Bryant Reeves,Memphis,Grizzlies,MEM,50,C,84.0,290.0,Oklahoma State,USA,1995.0,1.0,6.0,0.0,12.5,6.9,1.6,Career,1995,2000
Khalid Reeves,Dallas,Mavericks,DAL,6,G,75.0,201.0,Arizona,USA,1994.0,1.0,12.0,0.0,7.8,2.1,3.2,Career,1994,1999
Richie Regan,Sacramento,Kings,SAC,14,G,74.0,180.0,Seton Hall,USA,1953.0,1.0,4.0,0.0,8.3,2.6,2.9,Career,1955,1957
Billy Reid,Golden State,Warriors,GSW,31,G,77.0,190.0,San Francisco,USA,1980.0,2.0,182.0,0.0,3.2,1.0,1.2,Career,1980,1980
Don Reid,Detroit,Pistons,DET,52,F,80.0,250.0,Georgetown,USA,1995.0,2.0,58.0,0.0,3.6,2.9,0.4,Career,1995,2002
J.R. Reid,Charlotte,Hornets,CHA,11,F-C,82.0,247.0,North Carolina,USA,1989.0,1.0,5.0,0.0,8.5,5.0,1.0,Career,1989,2000
Jim Reid,Philadelphia,76ers,PHI,12,C,78.0,210.0,Winston-Salem State,USA,,,0.0,0.0,3.5,1.8,0.5,Career,1967,1967
Naz Reid,Minnesota,Timberwolves,MIN,11,C-F,81.0,264.0,Louisiana State,USA,,,0.0,1.0,14.2,6.0,2.3,Season,2019,2024
Robert Reid,Houston,Rockets,HOU,50,F,80.0,205.0,St. Mary's (TX),USA,1977.0,2.0,40.0,0.0,11.4,4.5,2.7,Career,1977,1990
Ryan Reid,Oklahoma City,Thunder,OKC,33,F,80.0,235.0,Florida State,USA,2010.0,2.0,57.0,0.0,1.6,0.4,0.0,Career,2011,2011
Jared Reiner,Milwaukee,Bucks,MIL,55,C,83.0,255.0,Iowa,USA,,,0.0,0.0,1.2,2.4,0.3,Career,2004,2006
Richard Rellford,San Antonio,Spurs,SAS,42,F,78.0,230.0,Michigan,USA,1986.0,2.0,95.0,0.0,4.0,1.8,0.3,Career,1987,1987
Terrence Rencher,Miami,Heat,MIA,14,G,75.0,185.0,Texas,USA,1995.0,2.0,32.0,0.0,2.9,1.2,1.5,Career,1995,1995
John Rennicke,Atlanta,Hawks,ATL,12,G,74.0,185.0,Drake,USA,1951.0,2.0,51.0,0.0,1.8,1.5,0.2,Career,1951,1951
Efthimios Rentzias,Philadelphia,76ers,PHI,14,C,83.0,250.0,FC Barcelona,Greece,1996.0,1.0,23.0,0.0,1.5,0.7,0.2,Career,2002,2002
Shawn Respert,Milwaukee,Bucks,MIL,21,G,74.0,195.0,Michigan State,USA,1995.0,1.0,8.0,0.0,4.9,1.3,1.0,Career,1995,1998
Kevin Restani,Milwaukee,Bucks,MIL,24,F,81.0,225.0,San Francisco,USA,1974.0,2.0,39.0,0.0,6.2,4.0,1.4,Career,1974,1981
Cam Reynolds,Minnesota,Timberwolves,MIN,13,G-F,79.0,225.0,Tulane,USA,,,0.0,0.0,4.6,1.5,0.6,Career,2018,2020
George Reynolds,Detroit,Pistons,DET,10,G,76.0,195.0,Houston,USA,1969.0,2.0,117.0,0.0,2.1,1.4,1.2,Career,1969,1969
Jerry Reynolds,Milwaukee,Bucks,MIL,44,G,80.0,200.0,Louisiana State,USA,1985.0,1.0,22.0,0.0,9.1,3.0,2.0,Career,1985,1995
Jared Rhoden,Toronto,Raptors,TOR,8,G,77.0,210.0,Seton Hall,USA,,,0.0,1.0,8.4,3.0,1.1,Season,2022,2024
Rodrick Rhodes,Houston,Rockets,HOU,12,G-F,78.0,225.0,Southern California,USA,1997.0,1.0,24.0,0.0,5.3,1.2,1.7,Career,1997,1999
Glen Rice,Miami,Heat,MIA,41,F-G,80.0,220.0,Michigan,USA,1989.0,1.0,4.0,0.0,18.3,4.4,2.1,Career,1989,2003
Glen Rice,Washington,Wizards,WAS,14,G-F,78.0,206.0,Georgia Tech,USA,2013.0,2.0,35.0,0.0,2.7,1.5,0.6,Career,2013,2014
Chris Richard,Minnesota,Timberwolves,MIN,35,F,81.0,256.0,Florida,USA,2007.0,2.0,41.0,0.0,1.9,2.8,0.4,Career,2007,2009
Nick Richards,Phoenix,Suns,PHX,2,C,84.0,245.0,Kentucky,Jamaica,2020.0,2.0,42.0,1.0,9.3,8.2,0.9,Season,2020,2024
Clint Richardson,Philadelphia,76ers,PHI,4,G,75.0,195.0,Seattle,USA,1979.0,2.0,36.0,0.0,7.0,2.4,2.5,Career,1979,1986
Jason Richardson,Golden State,Warriors,GSW,23,G,78.0,225.0,Michigan State,USA,2001.0,1.0,5.0,0.0,17.1,5.0,2.7,Career,2001,2014
Jeremy Richardson,Atlanta,Hawks,ATL,32,G-F,79.0,195.0,Delta State,USA,,,0.0,0.0,1.9,0.6,0.1,Career,2006,2008
Josh Richardson,Miami,Heat,MIA,0,G,77.0,200.0,Tennessee,USA,2015.0,2.0,40.0,0.0,4.0,1.5,1.5,Season,2015,2024
Malachi Richardson,Sacramento,Kings,SAC,22,G,78.0,205.0,Syracuse,USA,2016.0,1.0,22.0,0.0,2.8,1.0,0.3,Career,2016,2018
Micheal Ray Richardson,New York,Knicks,NYK,20,G,77.0,189.0,Montana,USA,1978.0,1.0,4.0,0.0,14.8,5.5,7.0,Career,1978,1985
Norman Richardson,Chicago,Bulls,CHI,31,G,77.0,200.0,Hofstra,USA,,,0.0,0.0,2.7,0.7,0.2,Career,2001,2001
Pooh Richardson,LA,Clippers,LAC,24,G,73.0,180.0,UCLA,USA,1989.0,1.0,10.0,0.0,11.1,2.8,6.5,Career,1989,1998
Quentin Richardson,LA,Clippers,LAC,55,F,78.0,228.0,DePaul,USA,2000.0,1.0,18.0,0.0,10.3,4.7,1.5,Career,2000,2012
Mitch Richmond,Sacramento,Kings,SAC,2,G,77.0,220.0,Kansas State,USA,1988.0,1.0,5.0,0.0,21.0,3.9,3.5,Career,1988,2001
John Richter,Boston,Celtics,BOS,16,F,81.0,225.0,North Carolina State,USA,1959.0,1.0,6.0,0.0,4.3,4.7,0.4,Career,1959,1959
Dick Ricketts,Sacramento,Kings,SAC,24,F,79.0,215.0,Duquesne,USA,1955.0,1.0,1.0,0.0,9.3,6.3,2.1,Career,1955,1957
Isaiah Rider,Minnesota,Timberwolves,MIN,34,G,77.0,215.0,UNLV,USA,1993.0,1.0,5.0,0.0,16.7,3.8,2.7,Career,1993,2001
Jackie Ridgle,Cleveland,Cavaliers,CLE,23,G,76.0,195.0,California,USA,1971.0,2.0,41.0,0.0,1.8,0.5,0.2,Career,1971,1971
Luke Ridnour,Oklahoma City,Thunder,OKC,13,G,74.0,175.0,Oregon,USA,2003.0,1.0,14.0,0.0,9.3,2.3,4.5,Career,2003,2014
Mel Riebe,Boston,Celtics,BOS,9,G,71.0,180.0,Wooster,USA,,,0.0,0.0,10.8,0.0,1.5,Career,1946,1948
Jim Riffey,Detroit,Pistons,DET,17,F,76.0,200.0,Tulane,USA,1950.0,2.0,0.0,0.0,4.3,1.7,0.5,Career,1950,1950
Antoine Rigaudeau,Dallas,Mavericks,DAL,17,G,79.0,210.0,Virtus Bologna,France,,,0.0,0.0,1.5,0.7,0.5,Career,2002,2002
Tom Riker,New York,Knicks,NYK,6,F,82.0,225.0,South Carolina,USA,1972.0,1.0,8.0,0.0,2.7,1.7,0.3,Career,1972,1974
Bob Riley,Atlanta,Hawks,ATL,12,F,81.0,235.0,Mount St. Mary's,USA,1970.0,2.0,82.0,0.0,1.9,1.7,0.1,Career,1970,1970
Eric Riley,Houston,Rockets,HOU,44,C,84.0,245.0,Michigan,USA,1993.0,2.0,33.0,0.0,3.1,2.6,0.3,Career,1993,1998
Pat Riley,Los Angeles,Lakers,LAL,12,G,76.0,205.0,Kentucky,USA,1967.0,1.0,7.0,0.0,7.4,1.6,1.7,Career,1967,1975
Ron Riley,Houston,Rockets,HOU,31,F,80.0,195.0,Southern California,USA,1972.0,2.0,38.0,0.0,5.8,5.2,1.2,Career,1972,1975
Grant Riller,Philadelphia,76ers,PHI,7,G,74.0,190.0,College of Charleston,USA,2020.0,2.0,56.0,0.0,2.6,0.1,0.4,Career,2020,2020
Rich Rinaldi,Washington,Wizards,WAS,33,G,75.0,195.0,St. Peter's,USA,1971.0,2.0,43.0,0.0,5.0,1.2,0.9,Career,1971,1973
Mike Riordan,Washington,Wizards,WAS,6,F,76.0,200.0,Providence,USA,1967.0,2.0,128.0,0.0,9.9,2.9,2.4,Career,1968,1976
Zaccharie Risacher,Atlanta,Hawks,ATL,10,F,80.0,200.0,JL Bourg-en-Bresse,France,2024.0,1.0,1.0,1.0,12.6,3.6,1.2,Season,2024,2024
Arnie Risen,Sacramento,Kings,SAC,19,C,81.0,200.0,Ohio State,USA,,,0.0,0.0,12.0,9.7,1.7,Career,1948,1957
Goebel Ritter,New York,Knicks,NYK,10,G,74.0,185.0,Eastern Kentucky,USA,1948.0,,0.0,0.0,5.2,1.9,1.0,Career,1948,1950
Ramon Rivas,Boston,Celtics,BOS,45,F,82.0,260.0,Temple,Puerto Rico,,,0.0,0.0,1.4,0.9,0.1,Career,1988,1988
Austin Rivers,Minnesota,Timberwolves,MIN,25,G,76.0,200.0,Duke,USA,2012.0,1.0,10.0,0.0,8.5,2.0,2.1,Career,2012,2022
David Rivers,LA,Clippers,LAC,32,G,72.0,170.0,Notre Dame,USA,1988.0,1.0,25.0,0.0,3.4,1.3,2.5,Career,1988,1991
Doc Rivers,Atlanta,Hawks,ATL,25,G,76.0,210.0,Marquette,USA,1983.0,2.0,31.0,0.0,10.9,3.0,5.7,Career,1983,1995
Liam Robbins,Milwaukee,Bucks,MIL,15,C,84.0,250.0,Vanderbilt,USA,,,0.0,0.0,0.7,0.9,0.2,Season,2024,2024
Andre Roberson,Oklahoma City,Thunder,OKC,21,G-F,79.0,210.0,Colorado,USA,2013.0,1.0,26.0,0.0,4.5,4.0,0.9,Career,2013,2020
Anthony Roberson,New York,Knicks,NYK,5,G,74.0,180.0,Florida,USA,,,0.0,0.0,4.1,0.8,0.5,Career,2005,2008
Rick Roberson,Los Angeles,Lakers,LAL,50,C,81.0,231.0,Cincinnati,USA,1969.0,1.0,15.0,0.0,9.0,8.3,1.4,Career,1969,1975
Anthony Roberts,Denver,Nuggets,DEN,30,F,77.0,185.0,Oral Roberts,USA,1977.0,1.0,21.0,0.0,7.8,3.9,1.2,Career,1977,1983
Brian Roberts,New Orleans,Pelicans,NOP,22,G,73.0,173.0,Dayton,USA,,,0.0,0.0,6.6,1.3,2.3,Career,2012,2016
Fred Roberts,Milwaukee,Bucks,MIL,24,F,82.0,218.0,Brigham Young,USA,1982.0,2.0,27.0,0.0,7.3,2.8,1.2,Career,1983,1996
Joe Roberts,Philadelphia,76ers,PHI,12,F,78.0,214.0,Ohio State,USA,1960.0,2.0,21.0,0.0,6.2,5.2,0.6,Career,1960,1962
Lawrence Roberts,Memphis,Grizzlies,MEM,44,F,81.0,240.0,Mississippi State,USA,2005.0,2.0,55.0,0.0,3.8,3.6,0.4,Career,2005,2006
Marv Roberts,Los Angeles,Lakers,LAL,30,F,80.0,200.0,Utah State,USA,1971.0,2.0,45.0,0.0,2.1,0.9,0.7,Career,1976,1976
Stanley Roberts,LA,Clippers,LAC,53,C,84.0,290.0,Louisiana State,USA,1991.0,1.0,23.0,0.0,8.5,5.2,0.6,Career,1991,1999
Alvin Robertson,San Antonio,Spurs,SAS,7,G,76.0,208.0,Arkansas,USA,1984.0,1.0,7.0,0.0,14.0,5.2,5.0,Career,1984,1995
Oscar Robertson,Sacramento,Kings,SAC,14,G,77.0,205.0,Cincinnati,USA,1960.0,1.0,1.0,0.0,25.7,7.5,9.5,Career,1960,1973
Ryan Robertson,Sacramento,Kings,SAC,10,G,77.0,190.0,Kansas,USA,1999.0,2.0,45.0,0.0,5.0,0.0,0.0,Career,1999,1999
Tony Robertson,Atlanta,Hawks,ATL,25,G,76.0,195.0,West Virginia,USA,1977.0,2.0,88.0,0.0,5.5,1.1,1.4,Career,1977,1978
Rick Robey,Boston,Celtics,BOS,8,C,83.0,230.0,Kentucky,USA,1978.0,1.0,3.0,0.0,7.6,4.7,1.2,Career,1978,1985
Bernard Robinson,Charlotte,Hornets,CHA,22,G-F,78.0,210.0,Michigan,USA,2004.0,2.0,45.0,0.0,4.5,2.5,1.0,Career,2004,2006
Chris Robinson,Memphis,Grizzlies,MEM,5,G,77.0,200.0,Western Kentucky,USA,1996.0,2.0,51.0,0.0,4.6,1.5,1.4,Career,1996,1997
Cliff T. Robinson,Cleveland,Cavaliers,CLE,43,F,81.0,220.0,Southern California,USA,1979.0,1.0,11.0,0.0,17.2,8.3,2.0,Career,1979,1991
Clifford Robinson,Portland,Trail Blazers,POR,30,F-C,82.0,245.0,Connecticut,USA,1989.0,2.0,36.0,0.0,14.2,4.6,2.2,Career,1989,2006
David Robinson,San Antonio,Spurs,SAS,50,C,85.0,250.0,Navy,USA,1987.0,1.0,1.0,0.0,21.1,10.6,2.5,Career,1989,2002
Devin Robinson,Washington,Wizards,WAS,7,F,80.0,200.0,Florida,USA,2017.0,,0.0,0.0,6.1,3.1,0.8,Career,2017,2018
Duncan Robinson,Miami,Heat,MIA,55,F,79.0,215.0,Michigan,USA,,,0.0,1.0,11.0,2.3,2.4,Season,2018,2024
Eddie Robinson,Chicago,Bulls,CHI,32,F,81.0,210.0,Central Oklahoma,USA,,,0.0,0.0,7.0,2.7,0.9,Career,1999,2003
Flynn Robinson,Sacramento,Kings,SAC,21,G,73.0,185.0,Wyoming,USA,1965.0,2.0,15.0,0.0,14.5,2.6,3.1,Career,1966,1972
Glenn Robinson,Milwaukee,Bucks,MIL,3,F,79.0,240.0,Purdue,USA,1994.0,1.0,1.0,0.0,20.7,6.1,2.7,Career,1994,2004
Jackie Robinson,Oklahoma City,Thunder,OKC,8,F,78.0,210.0,UNLV,USA,1978.0,2.0,67.0,0.0,3.8,1.2,0.6,Career,1978,1981
James Robinson,Portland,Trail Blazers,POR,26,G,74.0,180.0,Alabama,USA,1993.0,1.0,21.0,0.0,7.6,1.7,1.9,Career,1993,2000
Jerome Robinson,Golden State,Warriors,GSW,18,G,77.0,190.0,Boston College,USA,2018.0,1.0,13.0,0.0,4.0,1.6,1.0,Career,2018,2023
Justin Robinson,Detroit,Pistons,DET,55,G,73.0,195.0,Virginia Tech,USA,2019.0,,0.0,0.0,2.6,0.8,1.1,Career,2019,2021
Larry Robinson,Atlanta,Hawks,ATL,25,G,75.0,180.0,Centenary-Louisiana,USA,,,0.0,0.0,4.5,1.9,0.9,Career,1990,2001
Mitchell Robinson,New York,Knicks,NYK,23,C-F,84.0,240.0,Western Kentucky,USA,2018.0,2.0,36.0,1.0,5.1,5.9,0.8,Season,2018,2024
Nate Robinson,New York,Knicks,NYK,10,G,69.0,180.0,Washington,USA,2005.0,1.0,21.0,0.0,11.0,2.3,3.0,Career,2005,2015
Oliver Robinson,San Antonio,Spurs,SAS,1,G,76.0,180.0,Alabama-Birmingham,USA,1982.0,2.0,24.0,0.0,2.9,0.5,0.6,Career,1982,1982
Orlando Robinson,Toronto,Raptors,TOR,25,C,82.0,235.0,Fresno State,USA,,,0.0,0.0,6.9,5.0,1.8,Season,2022,2024
Rumeal Robinson,Atlanta,Hawks,ATL,20,G,74.0,195.0,Michigan,USA,1990.0,1.0,10.0,0.0,7.6,1.8,3.5,Career,1990,1996
Thomas Robinson,Portland,Trail Blazers,POR,15,F,82.0,237.0,Kansas,USA,2012.0,1.0,5.0,0.0,4.9,4.8,0.6,Career,2012,2016
Truck Robinson,Phoenix,Suns,PHX,21,F,79.0,225.0,Tennessee State,USA,1974.0,2.0,22.0,0.0,15.5,9.4,1.7,Career,1974,1984
Wayne Robinson,Detroit,Pistons,DET,12,F,80.0,217.0,Virginia Tech,USA,1980.0,2.0,31.0,0.0,7.9,3.6,1.4,Career,1980,1980
Glenn Robinson III,Indiana,Pacers,IND,40,F,78.0,222.0,Michigan,USA,2014.0,2.0,40.0,0.0,5.9,2.6,0.8,Career,2014,2020
Jeremiah Robinson-Earl,New Orleans,Pelicans,NOP,50,F,80.0,240.0,Villanova,USA,2021.0,2.0,32.0,1.0,6.3,4.8,1.3,Season,2021,2024
Bill Robinzine,Sacramento,Kings,SAC,52,F,79.0,230.0,DePaul,USA,1975.0,1.0,10.0,0.0,10.5,6.1,1.1,Career,1975,1981
Dave Robisch,Denver,Nuggets,DEN,35,C,82.0,235.0,Kansas,USA,1971.0,2.0,44.0,0.0,8.7,5.2,1.6,Career,1976,1983
Isaiah Roby,New York,Knicks,NYK,18,F,80.0,230.0,Nebraska,USA,2019.0,2.0,45.0,0.0,7.7,4.4,1.4,Career,2019,2022
Red Rocha,Philadelphia,76ers,PHI,6,C,81.0,185.0,Oregon State,USA,1947.0,,0.0,0.0,10.9,6.6,2.0,Career,1947,1956
John Roche,Denver,Nuggets,DEN,10,G,75.0,170.0,South Carolina,USA,1971.0,1.0,14.0,0.0,8.4,1.1,4.0,Career,1975,1981
Jack Rocker,Golden State,Warriors,GSW,19,C,77.0,185.0,California,USA,,,0.0,0.0,1.9,0.0,0.3,Career,1947,1947
David Roddy,Houston,Rockets,HOU,45,F,76.0,255.0,Colorado State,USA,2022.0,1.0,23.0,1.0,4.6,2.5,1.1,Season,2022,2024
